h0 [SinglePointCrossover,BitFlipMutation] 3921
h1 [SinglePointCrossover,LoopMoveOperator] 4072
h2 [SinglePointCrossover,LocalMoveOperator] 3975
h3 [SinglePointCrossover,SegmentMutation] 3956
h4 [SinglePointCrossover,OppositeMoveOperator] 4023
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3905
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3960
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4000
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4051
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3946
h10 [MultiPointsCrossover,BitFlipMutation] 4092
h11 [MultiPointsCrossover,LoopMoveOperator] 4084
h12 [MultiPointsCrossover,LocalMoveOperator] 4030
h13 [MultiPointsCrossover,SegmentMutation] 3947
h14 [MultiPointsCrossover,OppositeMoveOperator] 4038
