h0 [SinglePointCrossover,BitFlipMutation] 2009
h1 [SinglePointCrossover,LoopMoveOperator] 1998
h2 [SinglePointCrossover,LocalMoveOperator] 1948
h3 [SinglePointCrossover,SegmentMutation] 1984
h4 [SinglePointCrossover,OppositeMoveOperator] 1985
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1995
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1934
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2106
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1941
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1947
h10 [MultiPointsCrossover,BitFlipMutation] 1988
h11 [MultiPointsCrossover,LoopMoveOperator] 1946
h12 [MultiPointsCrossover,LocalMoveOperator] 2012
h13 [MultiPointsCrossover,SegmentMutation] 1944
h14 [MultiPointsCrossover,OppositeMoveOperator] 2013
