h0 [SinglePointCrossover,BitFlipMutation] 3953
h1 [SinglePointCrossover,LoopMoveOperator] 3998
h2 [SinglePointCrossover,LocalMoveOperator] 4008
h3 [SinglePointCrossover,SegmentMutation] 3904
h4 [SinglePointCrossover,OppositeMoveOperator] 3994
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4001
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3916
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3945
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4003
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4057
h10 [MultiPointsCrossover,BitFlipMutation] 4115
h11 [MultiPointsCrossover,LoopMoveOperator] 3982
h12 [MultiPointsCrossover,LocalMoveOperator] 3986
h13 [MultiPointsCrossover,SegmentMutation] 4062
h14 [MultiPointsCrossover,OppositeMoveOperator] 4076
