h0 [SinglePointCrossover,BitFlipMutation] 1955
h1 [SinglePointCrossover,LoopMoveOperator] 2030
h2 [SinglePointCrossover,LocalMoveOperator] 1972
h3 [SinglePointCrossover,SegmentMutation] 2062
h4 [SinglePointCrossover,OppositeMoveOperator] 2046
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1951
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1954
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2100
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1955
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1956
h10 [MultiPointsCrossover,BitFlipMutation] 2025
h11 [MultiPointsCrossover,LoopMoveOperator] 2011
h12 [MultiPointsCrossover,LocalMoveOperator] 1877
h13 [MultiPointsCrossover,SegmentMutation] 1961
h14 [MultiPointsCrossover,OppositeMoveOperator] 1945
