h0 [SinglePointCrossover,BitFlipMutation] 1976
h1 [SinglePointCrossover,LoopMoveOperator] 2012
h2 [SinglePointCrossover,LocalMoveOperator] 1973
h3 [SinglePointCrossover,SegmentMutation] 1956
h4 [SinglePointCrossover,OppositeMoveOperator] 2007
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1959
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1940
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1971
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1990
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2051
h10 [MultiPointsCrossover,BitFlipMutation] 1966
h11 [MultiPointsCrossover,LoopMoveOperator] 2039
h12 [MultiPointsCrossover,LocalMoveOperator] 1986
h13 [MultiPointsCrossover,SegmentMutation] 1949
h14 [MultiPointsCrossover,OppositeMoveOperator] 1975
