h0 [SinglePointCrossover,BitFlipMutation] 4066
h1 [SinglePointCrossover,LoopMoveOperator] 3935
h2 [SinglePointCrossover,LocalMoveOperator] 3985
h3 [SinglePointCrossover,SegmentMutation] 4088
h4 [SinglePointCrossover,OppositeMoveOperator] 4012
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3986
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3956
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4039
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4048
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3968
h10 [MultiPointsCrossover,BitFlipMutation] 3939
h11 [MultiPointsCrossover,LoopMoveOperator] 4014
h12 [MultiPointsCrossover,LocalMoveOperator] 3986
h13 [MultiPointsCrossover,SegmentMutation] 4045
h14 [MultiPointsCrossover,OppositeMoveOperator] 3933
