h0 [SinglePointCrossover,BitFlipMutation] 4051
h1 [SinglePointCrossover,LoopMoveOperator] 4029
h2 [SinglePointCrossover,LocalMoveOperator] 4102
h3 [SinglePointCrossover,SegmentMutation] 3945
h4 [SinglePointCrossover,OppositeMoveOperator] 4131
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4029
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3964
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3906
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3911
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4078
h10 [MultiPointsCrossover,BitFlipMutation] 3926
h11 [MultiPointsCrossover,LoopMoveOperator] 3999
h12 [MultiPointsCrossover,LocalMoveOperator] 3992
h13 [MultiPointsCrossover,SegmentMutation] 3938
h14 [MultiPointsCrossover,OppositeMoveOperator] 3999
