h0 [SinglePointCrossover,BitFlipMutation] 4066
h1 [SinglePointCrossover,LoopMoveOperator] 3988
h2 [SinglePointCrossover,LocalMoveOperator] 3897
h3 [SinglePointCrossover,SegmentMutation] 4042
h4 [SinglePointCrossover,OppositeMoveOperator] 4013
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3906
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4005
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4069
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4019
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4093
h10 [MultiPointsCrossover,BitFlipMutation] 4002
h11 [MultiPointsCrossover,LoopMoveOperator] 3942
h12 [MultiPointsCrossover,LocalMoveOperator] 3988
h13 [MultiPointsCrossover,SegmentMutation] 3899
h14 [MultiPointsCrossover,OppositeMoveOperator] 4071
