h0 [SinglePointCrossover,BitFlipMutation] 2039
h1 [SinglePointCrossover,LoopMoveOperator] 1943
h2 [SinglePointCrossover,LocalMoveOperator] 2003
h3 [SinglePointCrossover,SegmentMutation] 1951
h4 [SinglePointCrossover,OppositeMoveOperator] 1988
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1935
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1968
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2020
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1912
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1963
h10 [MultiPointsCrossover,BitFlipMutation] 1997
h11 [MultiPointsCrossover,LoopMoveOperator] 2008
h12 [MultiPointsCrossover,LocalMoveOperator] 1951
h13 [MultiPointsCrossover,SegmentMutation] 2006
h14 [MultiPointsCrossover,OppositeMoveOperator] 2066
