h0 [SinglePointCrossover,BitFlipMutation] 3927
h1 [SinglePointCrossover,LoopMoveOperator] 3953
h2 [SinglePointCrossover,LocalMoveOperator] 3991
h3 [SinglePointCrossover,SegmentMutation] 3975
h4 [SinglePointCrossover,OppositeMoveOperator] 3958
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3972
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3843
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3981
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3952
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4092
h10 [MultiPointsCrossover,BitFlipMutation] 3935
h11 [MultiPointsCrossover,LoopMoveOperator] 3981
h12 [MultiPointsCrossover,LocalMoveOperator] 3964
h13 [MultiPointsCrossover,SegmentMutation] 3886
h14 [MultiPointsCrossover,OppositeMoveOperator] 3990
