h0 [SinglePointCrossover,BitFlipMutation] 1894
h1 [SinglePointCrossover,LoopMoveOperator] 1994
h2 [SinglePointCrossover,LocalMoveOperator] 2031
h3 [SinglePointCrossover,SegmentMutation] 1937
h4 [SinglePointCrossover,OppositeMoveOperator] 1981
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1907
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2073
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1983
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1940
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1992
h10 [MultiPointsCrossover,BitFlipMutation] 2022
h11 [MultiPointsCrossover,LoopMoveOperator] 1991
h12 [MultiPointsCrossover,LocalMoveOperator] 1987
h13 [MultiPointsCrossover,SegmentMutation] 2041
h14 [MultiPointsCrossover,OppositeMoveOperator] 1977
