h0 [SinglePointCrossover,BitFlipMutation] 3971
h1 [SinglePointCrossover,LoopMoveOperator] 4018
h2 [SinglePointCrossover,LocalMoveOperator] 4004
h3 [SinglePointCrossover,SegmentMutation] 3992
h4 [SinglePointCrossover,OppositeMoveOperator] 3950
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4040
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3979
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3873
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3982
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3966
h10 [MultiPointsCrossover,BitFlipMutation] 4040
h11 [MultiPointsCrossover,LoopMoveOperator] 4060
h12 [MultiPointsCrossover,LocalMoveOperator] 4063
h13 [MultiPointsCrossover,SegmentMutation] 4068
h14 [MultiPointsCrossover,OppositeMoveOperator] 3994
