h0 [SinglePointCrossover,BitFlipMutation] 4096
h1 [SinglePointCrossover,LoopMoveOperator] 3964
h2 [SinglePointCrossover,LocalMoveOperator] 4040
h3 [SinglePointCrossover,SegmentMutation] 4018
h4 [SinglePointCrossover,OppositeMoveOperator] 4028
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3994
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3977
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4086
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3951
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4006
h10 [MultiPointsCrossover,BitFlipMutation] 3763
h11 [MultiPointsCrossover,LoopMoveOperator] 3924
h12 [MultiPointsCrossover,LocalMoveOperator] 4034
h13 [MultiPointsCrossover,SegmentMutation] 4109
h14 [MultiPointsCrossover,OppositeMoveOperator] 4010
