h0 [SinglePointCrossover,BitFlipMutation] 4078
h1 [SinglePointCrossover,LoopMoveOperator] 3967
h2 [SinglePointCrossover,LocalMoveOperator] 4086
h3 [SinglePointCrossover,SegmentMutation] 4082
h4 [SinglePointCrossover,OppositeMoveOperator] 3999
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3907
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3946
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4079
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4055
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3855
h10 [MultiPointsCrossover,BitFlipMutation] 3980
h11 [MultiPointsCrossover,LoopMoveOperator] 4026
h12 [MultiPointsCrossover,LocalMoveOperator] 4021
h13 [MultiPointsCrossover,SegmentMutation] 3892
h14 [MultiPointsCrossover,OppositeMoveOperator] 4027
