h0 [SinglePointCrossover,BitFlipMutation] 4046
h1 [SinglePointCrossover,LoopMoveOperator] 4115
h2 [SinglePointCrossover,LocalMoveOperator] 3885
h3 [SinglePointCrossover,SegmentMutation] 3921
h4 [SinglePointCrossover,OppositeMoveOperator] 4018
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4061
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4017
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3954
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3909
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3997
h10 [MultiPointsCrossover,BitFlipMutation] 4075
h11 [MultiPointsCrossover,LoopMoveOperator] 4013
h12 [MultiPointsCrossover,LocalMoveOperator] 3949
h13 [MultiPointsCrossover,SegmentMutation] 4031
h14 [MultiPointsCrossover,OppositeMoveOperator] 4009
