h0 [SinglePointCrossover,BitFlipMutation] 3928
h1 [SinglePointCrossover,LoopMoveOperator] 3950
h2 [SinglePointCrossover,LocalMoveOperator] 4014
h3 [SinglePointCrossover,SegmentMutation] 4035
h4 [SinglePointCrossover,OppositeMoveOperator] 4019
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4097
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3977
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3998
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4020
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3932
h10 [MultiPointsCrossover,BitFlipMutation] 4006
h11 [MultiPointsCrossover,LoopMoveOperator] 3953
h12 [MultiPointsCrossover,LocalMoveOperator] 4076
h13 [MultiPointsCrossover,SegmentMutation] 3946
h14 [MultiPointsCrossover,OppositeMoveOperator] 4049
