h0 [SinglePointCrossover,BitFlipMutation] 2055
h1 [SinglePointCrossover,LoopMoveOperator] 1931
h2 [SinglePointCrossover,LocalMoveOperator] 2015
h3 [SinglePointCrossover,SegmentMutation] 1991
h4 [SinglePointCrossover,OppositeMoveOperator] 1966
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1989
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2033
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1930
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2016
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1973
h10 [MultiPointsCrossover,BitFlipMutation] 1975
h11 [MultiPointsCrossover,LoopMoveOperator] 2001
h12 [MultiPointsCrossover,LocalMoveOperator] 1961
h13 [MultiPointsCrossover,SegmentMutation] 1972
h14 [MultiPointsCrossover,OppositeMoveOperator] 1942
