h0 [SinglePointCrossover,BitFlipMutation] 4052
h1 [SinglePointCrossover,LoopMoveOperator] 3981
h2 [SinglePointCrossover,LocalMoveOperator] 4066
h3 [SinglePointCrossover,SegmentMutation] 4082
h4 [SinglePointCrossover,OppositeMoveOperator] 3947
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3986
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4018
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3948
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4005
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4028
h10 [MultiPointsCrossover,BitFlipMutation] 3898
h11 [MultiPointsCrossover,LoopMoveOperator] 3989
h12 [MultiPointsCrossover,LocalMoveOperator] 4046
h13 [MultiPointsCrossover,SegmentMutation] 3946
h14 [MultiPointsCrossover,OppositeMoveOperator] 4008
