h0 [SinglePointCrossover,BitFlipMutation] 3986
h1 [SinglePointCrossover,LoopMoveOperator] 4019
h2 [SinglePointCrossover,LocalMoveOperator] 4010
h3 [SinglePointCrossover,SegmentMutation] 3943
h4 [SinglePointCrossover,OppositeMoveOperator] 4117
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3899
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4071
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3833
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4076
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3965
h10 [MultiPointsCrossover,BitFlipMutation] 4055
h11 [MultiPointsCrossover,LoopMoveOperator] 4080
h12 [MultiPointsCrossover,LocalMoveOperator] 3954
h13 [MultiPointsCrossover,SegmentMutation] 3994
h14 [MultiPointsCrossover,OppositeMoveOperator] 3998
