h0 [SinglePointCrossover,BitFlipMutation] 3997
h1 [SinglePointCrossover,LoopMoveOperator] 4007
h2 [SinglePointCrossover,LocalMoveOperator] 3982
h3 [SinglePointCrossover,SegmentMutation] 4006
h4 [SinglePointCrossover,OppositeMoveOperator] 3868
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4147
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3972
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3894
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3965
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3950
h10 [MultiPointsCrossover,BitFlipMutation] 4077
h11 [MultiPointsCrossover,LoopMoveOperator] 3952
h12 [MultiPointsCrossover,LocalMoveOperator] 4003
h13 [MultiPointsCrossover,SegmentMutation] 4043
h14 [MultiPointsCrossover,OppositeMoveOperator] 4137
