h0 [SinglePointCrossover,BitFlipMutation] 3970
h1 [SinglePointCrossover,LoopMoveOperator] 4078
h2 [SinglePointCrossover,LocalMoveOperator] 4101
h3 [SinglePointCrossover,SegmentMutation] 3925
h4 [SinglePointCrossover,OppositeMoveOperator] 3941
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4064
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3994
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4008
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4017
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4115
h10 [MultiPointsCrossover,BitFlipMutation] 4038
h11 [MultiPointsCrossover,LoopMoveOperator] 3935
h12 [MultiPointsCrossover,LocalMoveOperator] 3918
h13 [MultiPointsCrossover,SegmentMutation] 3959
h14 [MultiPointsCrossover,OppositeMoveOperator] 3937
