h0 [SinglePointCrossover,BitFlipMutation] 1949
h1 [SinglePointCrossover,LoopMoveOperator] 1935
h2 [SinglePointCrossover,LocalMoveOperator] 1934
h3 [SinglePointCrossover,SegmentMutation] 1974
h4 [SinglePointCrossover,OppositeMoveOperator] 1973
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2004
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2008
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1926
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2087
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1949
h10 [MultiPointsCrossover,BitFlipMutation] 2064
h11 [MultiPointsCrossover,LoopMoveOperator] 1951
h12 [MultiPointsCrossover,LocalMoveOperator] 2007
h13 [MultiPointsCrossover,SegmentMutation] 2020
h14 [MultiPointsCrossover,OppositeMoveOperator] 1969
