h0 [SinglePointCrossover,BitFlipMutation] 3982
h1 [SinglePointCrossover,LoopMoveOperator] 3967
h2 [SinglePointCrossover,LocalMoveOperator] 3897
h3 [SinglePointCrossover,SegmentMutation] 4012
h4 [SinglePointCrossover,OppositeMoveOperator] 3966
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3915
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3898
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3921
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3948
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4028
h10 [MultiPointsCrossover,BitFlipMutation] 3976
h11 [MultiPointsCrossover,LoopMoveOperator] 3955
h12 [MultiPointsCrossover,LocalMoveOperator] 3986
h13 [MultiPointsCrossover,SegmentMutation] 3921
h14 [MultiPointsCrossover,OppositeMoveOperator] 4028
