h0 [SinglePointCrossover,BitFlipMutation] 3984
h1 [SinglePointCrossover,LoopMoveOperator] 4060
h2 [SinglePointCrossover,LocalMoveOperator] 4062
h3 [SinglePointCrossover,SegmentMutation] 4104
h4 [SinglePointCrossover,OppositeMoveOperator] 3968
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3995
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4014
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3970
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4044
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3909
h10 [MultiPointsCrossover,BitFlipMutation] 4014
h11 [MultiPointsCrossover,LoopMoveOperator] 3962
h12 [MultiPointsCrossover,LocalMoveOperator] 3918
h13 [MultiPointsCrossover,SegmentMutation] 3976
h14 [MultiPointsCrossover,OppositeMoveOperator] 4020
