h0 [SinglePointCrossover,BitFlipMutation] 1983
h1 [SinglePointCrossover,LoopMoveOperator] 1999
h2 [SinglePointCrossover,LocalMoveOperator] 1980
h3 [SinglePointCrossover,SegmentMutation] 1918
h4 [SinglePointCrossover,OppositeMoveOperator] 2000
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2008
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1925
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1994
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1983
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1973
h10 [MultiPointsCrossover,BitFlipMutation] 1937
h11 [MultiPointsCrossover,LoopMoveOperator] 2018
h12 [MultiPointsCrossover,LocalMoveOperator] 1969
h13 [MultiPointsCrossover,SegmentMutation] 1994
h14 [MultiPointsCrossover,OppositeMoveOperator] 2019
