h0 [SinglePointCrossover,BitFlipMutation] 3897
h1 [SinglePointCrossover,LoopMoveOperator] 4005
h2 [SinglePointCrossover,LocalMoveOperator] 3958
h3 [SinglePointCrossover,SegmentMutation] 3909
h4 [SinglePointCrossover,OppositeMoveOperator] 3958
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3967
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3954
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3967
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3973
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3946
h10 [MultiPointsCrossover,BitFlipMutation] 3981
h11 [MultiPointsCrossover,LoopMoveOperator] 3862
h12 [MultiPointsCrossover,LocalMoveOperator] 3944
h13 [MultiPointsCrossover,SegmentMutation] 4036
h14 [MultiPointsCrossover,OppositeMoveOperator] 4043
