h0 [SinglePointCrossover,BitFlipMutation] 1918
h1 [SinglePointCrossover,LoopMoveOperator] 2020
h2 [SinglePointCrossover,LocalMoveOperator] 1987
h3 [SinglePointCrossover,SegmentMutation] 2001
h4 [SinglePointCrossover,OppositeMoveOperator] 1957
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2006
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2005
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1974
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1934
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2043
h10 [MultiPointsCrossover,BitFlipMutation] 1953
h11 [MultiPointsCrossover,LoopMoveOperator] 2053
h12 [MultiPointsCrossover,LocalMoveOperator] 1978
h13 [MultiPointsCrossover,SegmentMutation] 1987
h14 [MultiPointsCrossover,OppositeMoveOperator] 1934
