h0 [SinglePointCrossover,BitFlipMutation] 3964
h1 [SinglePointCrossover,LoopMoveOperator] 4020
h2 [SinglePointCrossover,LocalMoveOperator] 4004
h3 [SinglePointCrossover,SegmentMutation] 4079
h4 [SinglePointCrossover,OppositeMoveOperator] 4096
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4023
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3913
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3954
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4007
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3959
h10 [MultiPointsCrossover,BitFlipMutation] 4002
h11 [MultiPointsCrossover,LoopMoveOperator] 3983
h12 [MultiPointsCrossover,LocalMoveOperator] 3943
h13 [MultiPointsCrossover,SegmentMutation] 4014
h14 [MultiPointsCrossover,OppositeMoveOperator] 4039
