h0 [SinglePointCrossover,BitFlipMutation] 3901
h1 [SinglePointCrossover,LoopMoveOperator] 3987
h2 [SinglePointCrossover,LocalMoveOperator] 3902
h3 [SinglePointCrossover,SegmentMutation] 4100
h4 [SinglePointCrossover,OppositeMoveOperator] 3925
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3938
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4043
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4033
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3951
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3929
h10 [MultiPointsCrossover,BitFlipMutation] 3812
h11 [MultiPointsCrossover,LoopMoveOperator] 4095
h12 [MultiPointsCrossover,LocalMoveOperator] 3865
h13 [MultiPointsCrossover,SegmentMutation] 3989
h14 [MultiPointsCrossover,OppositeMoveOperator] 3930
