h0 [SinglePointCrossover,BitFlipMutation] 3975
h1 [SinglePointCrossover,LoopMoveOperator] 4002
h2 [SinglePointCrossover,LocalMoveOperator] 4015
h3 [SinglePointCrossover,SegmentMutation] 4054
h4 [SinglePointCrossover,OppositeMoveOperator] 4013
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4049
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3925
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3971
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3989
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4076
h10 [MultiPointsCrossover,BitFlipMutation] 3959
h11 [MultiPointsCrossover,LoopMoveOperator] 3951
h12 [MultiPointsCrossover,LocalMoveOperator] 3964
h13 [MultiPointsCrossover,SegmentMutation] 4026
h14 [MultiPointsCrossover,OppositeMoveOperator] 4031
