h0 [SinglePointCrossover,BitFlipMutation] 3912
h1 [SinglePointCrossover,LoopMoveOperator] 3989
h2 [SinglePointCrossover,LocalMoveOperator] 3891
h3 [SinglePointCrossover,SegmentMutation] 4084
h4 [SinglePointCrossover,OppositeMoveOperator] 3983
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3960
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3995
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4033
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4049
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4022
h10 [MultiPointsCrossover,BitFlipMutation] 3971
h11 [MultiPointsCrossover,LoopMoveOperator] 4024
h12 [MultiPointsCrossover,LocalMoveOperator] 3980
h13 [MultiPointsCrossover,SegmentMutation] 4057
h14 [MultiPointsCrossover,OppositeMoveOperator] 4050
