h0 [SinglePointCrossover,BitFlipMutation] 4077
h1 [SinglePointCrossover,LoopMoveOperator] 3962
h2 [SinglePointCrossover,LocalMoveOperator] 4097
h3 [SinglePointCrossover,SegmentMutation] 4025
h4 [SinglePointCrossover,OppositeMoveOperator] 4100
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3973
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3973
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3906
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3985
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3978
h10 [MultiPointsCrossover,BitFlipMutation] 4072
h11 [MultiPointsCrossover,LoopMoveOperator] 4055
h12 [MultiPointsCrossover,LocalMoveOperator] 3982
h13 [MultiPointsCrossover,SegmentMutation] 3896
h14 [MultiPointsCrossover,OppositeMoveOperator] 3919
