h0 [SinglePointCrossover,BitFlipMutation] 4041
h1 [SinglePointCrossover,LoopMoveOperator] 4116
h2 [SinglePointCrossover,LocalMoveOperator] 4037
h3 [SinglePointCrossover,SegmentMutation] 3967
h4 [SinglePointCrossover,OppositeMoveOperator] 3875
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4001
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3987
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4021
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4063
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4010
h10 [MultiPointsCrossover,BitFlipMutation] 4014
h11 [MultiPointsCrossover,LoopMoveOperator] 4031
h12 [MultiPointsCrossover,LocalMoveOperator] 3999
h13 [MultiPointsCrossover,SegmentMutation] 4020
h14 [MultiPointsCrossover,OppositeMoveOperator] 4018
