h0 [SinglePointCrossover,BitFlipMutation] 3927
h1 [SinglePointCrossover,LoopMoveOperator] 4010
h2 [SinglePointCrossover,LocalMoveOperator] 4070
h3 [SinglePointCrossover,SegmentMutation] 4025
h4 [SinglePointCrossover,OppositeMoveOperator] 3990
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3930
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4050
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3982
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3998
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3950
h10 [MultiPointsCrossover,BitFlipMutation] 3978
h11 [MultiPointsCrossover,LoopMoveOperator] 4058
h12 [MultiPointsCrossover,LocalMoveOperator] 4023
h13 [MultiPointsCrossover,SegmentMutation] 3927
h14 [MultiPointsCrossover,OppositeMoveOperator] 4082
