h0 [SinglePointCrossover,BitFlipMutation] 1985
h1 [SinglePointCrossover,LoopMoveOperator] 1985
h2 [SinglePointCrossover,LocalMoveOperator] 2026
h3 [SinglePointCrossover,SegmentMutation] 2005
h4 [SinglePointCrossover,OppositeMoveOperator] 1924
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1999
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1986
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2040
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1981
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1936
h10 [MultiPointsCrossover,BitFlipMutation] 1996
h11 [MultiPointsCrossover,LoopMoveOperator] 1934
h12 [MultiPointsCrossover,LocalMoveOperator] 2035
h13 [MultiPointsCrossover,SegmentMutation] 2020
h14 [MultiPointsCrossover,OppositeMoveOperator] 1898
