h0 [SinglePointCrossover,BitFlipMutation] 3924
h1 [SinglePointCrossover,LoopMoveOperator] 3981
h2 [SinglePointCrossover,LocalMoveOperator] 3996
h3 [SinglePointCrossover,SegmentMutation] 4046
h4 [SinglePointCrossover,OppositeMoveOperator] 4032
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4013
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4094
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4020
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4026
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4041
h10 [MultiPointsCrossover,BitFlipMutation] 3892
h11 [MultiPointsCrossover,LoopMoveOperator] 4054
h12 [MultiPointsCrossover,LocalMoveOperator] 3947
h13 [MultiPointsCrossover,SegmentMutation] 3922
h14 [MultiPointsCrossover,OppositeMoveOperator] 4012
