h0 [SinglePointCrossover,BitFlipMutation] 4034
h1 [SinglePointCrossover,LoopMoveOperator] 4021
h2 [SinglePointCrossover,LocalMoveOperator] 3950
h3 [SinglePointCrossover,SegmentMutation] 3965
h4 [SinglePointCrossover,OppositeMoveOperator] 4026
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3968
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4009
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4030
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3972
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4053
h10 [MultiPointsCrossover,BitFlipMutation] 4011
h11 [MultiPointsCrossover,LoopMoveOperator] 4002
h12 [MultiPointsCrossover,LocalMoveOperator] 4062
h13 [MultiPointsCrossover,SegmentMutation] 3955
h14 [MultiPointsCrossover,OppositeMoveOperator] 3942
