h0 [SinglePointCrossover,BitFlipMutation] 4008
h1 [SinglePointCrossover,LoopMoveOperator] 3987
h2 [SinglePointCrossover,LocalMoveOperator] 3937
h3 [SinglePointCrossover,SegmentMutation] 3911
h4 [SinglePointCrossover,OppositeMoveOperator] 4026
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3991
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3913
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3902
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3897
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3994
h10 [MultiPointsCrossover,BitFlipMutation] 3959
h11 [MultiPointsCrossover,LoopMoveOperator] 4036
h12 [MultiPointsCrossover,LocalMoveOperator] 4014
h13 [MultiPointsCrossover,SegmentMutation] 3974
h14 [MultiPointsCrossover,OppositeMoveOperator] 3951
