h0 [SinglePointCrossover,BitFlipMutation] 1990
h1 [SinglePointCrossover,LoopMoveOperator] 2031
h2 [SinglePointCrossover,LocalMoveOperator] 1977
h3 [SinglePointCrossover,SegmentMutation] 2020
h4 [SinglePointCrossover,OppositeMoveOperator] 1994
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2027
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1944
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1991
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1966
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2018
h10 [MultiPointsCrossover,BitFlipMutation] 1995
h11 [MultiPointsCrossover,LoopMoveOperator] 1913
h12 [MultiPointsCrossover,LocalMoveOperator] 1949
h13 [MultiPointsCrossover,SegmentMutation] 1926
h14 [MultiPointsCrossover,OppositeMoveOperator] 1959
