h0 [SinglePointCrossover,BitFlipMutation] 1866
h1 [SinglePointCrossover,LoopMoveOperator] 2018
h2 [SinglePointCrossover,LocalMoveOperator] 2119
h3 [SinglePointCrossover,SegmentMutation] 1976
h4 [SinglePointCrossover,OppositeMoveOperator] 2016
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2003
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2015
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1924
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1957
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1979
h10 [MultiPointsCrossover,BitFlipMutation] 1947
h11 [MultiPointsCrossover,LoopMoveOperator] 1940
h12 [MultiPointsCrossover,LocalMoveOperator] 1923
h13 [MultiPointsCrossover,SegmentMutation] 2009
h14 [MultiPointsCrossover,OppositeMoveOperator] 2008
