h0 [SinglePointCrossover,BitFlipMutation] 3992
h1 [SinglePointCrossover,LoopMoveOperator] 4004
h2 [SinglePointCrossover,LocalMoveOperator] 3859
h3 [SinglePointCrossover,SegmentMutation] 4055
h4 [SinglePointCrossover,OppositeMoveOperator] 3946
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4016
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3896
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3940
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4043
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4028
h10 [MultiPointsCrossover,BitFlipMutation] 4109
h11 [MultiPointsCrossover,LoopMoveOperator] 3932
h12 [MultiPointsCrossover,LocalMoveOperator] 4099
h13 [MultiPointsCrossover,SegmentMutation] 4008
h14 [MultiPointsCrossover,OppositeMoveOperator] 4073
