h0 [SinglePointCrossover,BitFlipMutation] 2005
h1 [SinglePointCrossover,LoopMoveOperator] 2026
h2 [SinglePointCrossover,LocalMoveOperator] 1986
h3 [SinglePointCrossover,SegmentMutation] 1894
h4 [SinglePointCrossover,OppositeMoveOperator] 1935
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2007
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1990
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1967
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1923
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1990
h10 [MultiPointsCrossover,BitFlipMutation] 1953
h11 [MultiPointsCrossover,LoopMoveOperator] 2026
h12 [MultiPointsCrossover,LocalMoveOperator] 1975
h13 [MultiPointsCrossover,SegmentMutation] 2014
h14 [MultiPointsCrossover,OppositeMoveOperator] 2009
