h0 [SinglePointCrossover,BitFlipMutation] 3987
h1 [SinglePointCrossover,LoopMoveOperator] 4060
h2 [SinglePointCrossover,LocalMoveOperator] 4057
h3 [SinglePointCrossover,SegmentMutation] 4018
h4 [SinglePointCrossover,OppositeMoveOperator] 4031
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4073
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3947
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3848
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4005
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3961
h10 [MultiPointsCrossover,BitFlipMutation] 4032
h11 [MultiPointsCrossover,LoopMoveOperator] 4007
h12 [MultiPointsCrossover,LocalMoveOperator] 4021
h13 [MultiPointsCrossover,SegmentMutation] 3930
h14 [MultiPointsCrossover,OppositeMoveOperator] 4023
