h0 [SinglePointCrossover,BitFlipMutation] 4067
h1 [SinglePointCrossover,LoopMoveOperator] 4033
h2 [SinglePointCrossover,LocalMoveOperator] 4108
h3 [SinglePointCrossover,SegmentMutation] 4047
h4 [SinglePointCrossover,OppositeMoveOperator] 3985
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4011
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3996
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4011
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4113
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3999
h10 [MultiPointsCrossover,BitFlipMutation] 3959
h11 [MultiPointsCrossover,LoopMoveOperator] 3829
h12 [MultiPointsCrossover,LocalMoveOperator] 3928
h13 [MultiPointsCrossover,SegmentMutation] 3935
h14 [MultiPointsCrossover,OppositeMoveOperator] 3979
