h0 [SinglePointCrossover,BitFlipMutation] 1997
h1 [SinglePointCrossover,LoopMoveOperator] 2060
h2 [SinglePointCrossover,LocalMoveOperator] 1972
h3 [SinglePointCrossover,SegmentMutation] 1920
h4 [SinglePointCrossover,OppositeMoveOperator] 1972
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2028
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1962
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1967
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1987
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1968
h10 [MultiPointsCrossover,BitFlipMutation] 1885
h11 [MultiPointsCrossover,LoopMoveOperator] 2149
h12 [MultiPointsCrossover,LocalMoveOperator] 1995
h13 [MultiPointsCrossover,SegmentMutation] 1969
h14 [MultiPointsCrossover,OppositeMoveOperator] 1919
