h0 [SinglePointCrossover,BitFlipMutation] 4011
h1 [SinglePointCrossover,LoopMoveOperator] 3973
h2 [SinglePointCrossover,LocalMoveOperator] 3962
h3 [SinglePointCrossover,SegmentMutation] 3949
h4 [SinglePointCrossover,OppositeMoveOperator] 3981
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3922
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3970
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4021
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4080
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4059
h10 [MultiPointsCrossover,BitFlipMutation] 3990
h11 [MultiPointsCrossover,LoopMoveOperator] 4078
h12 [MultiPointsCrossover,LocalMoveOperator] 4079
h13 [MultiPointsCrossover,SegmentMutation] 3940
h14 [MultiPointsCrossover,OppositeMoveOperator] 3985
