h0 [SinglePointCrossover,BitFlipMutation] 4097
h1 [SinglePointCrossover,LoopMoveOperator] 3948
h2 [SinglePointCrossover,LocalMoveOperator] 4037
h3 [SinglePointCrossover,SegmentMutation] 4018
h4 [SinglePointCrossover,OppositeMoveOperator] 3866
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3969
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3938
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4106
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4040
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3909
h10 [MultiPointsCrossover,BitFlipMutation] 4020
h11 [MultiPointsCrossover,LoopMoveOperator] 4069
h12 [MultiPointsCrossover,LocalMoveOperator] 4015
h13 [MultiPointsCrossover,SegmentMutation] 4008
h14 [MultiPointsCrossover,OppositeMoveOperator] 3960
