h0 [SinglePointCrossover,BitFlipMutation] 3972
h1 [SinglePointCrossover,LoopMoveOperator] 4037
h2 [SinglePointCrossover,LocalMoveOperator] 4009
h3 [SinglePointCrossover,SegmentMutation] 4007
h4 [SinglePointCrossover,OppositeMoveOperator] 4115
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4024
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3977
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4019
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3940
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3953
h10 [MultiPointsCrossover,BitFlipMutation] 4031
h11 [MultiPointsCrossover,LoopMoveOperator] 4125
h12 [MultiPointsCrossover,LocalMoveOperator] 3958
h13 [MultiPointsCrossover,SegmentMutation] 3971
h14 [MultiPointsCrossover,OppositeMoveOperator] 4062
