h0 [SinglePointCrossover,BitFlipMutation] 4018
h1 [SinglePointCrossover,LoopMoveOperator] 4021
h2 [SinglePointCrossover,LocalMoveOperator] 4012
h3 [SinglePointCrossover,SegmentMutation] 3910
h4 [SinglePointCrossover,OppositeMoveOperator] 4112
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3903
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4056
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3979
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4072
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3930
h10 [MultiPointsCrossover,BitFlipMutation] 3980
h11 [MultiPointsCrossover,LoopMoveOperator] 3957
h12 [MultiPointsCrossover,LocalMoveOperator] 4053
h13 [MultiPointsCrossover,SegmentMutation] 3971
h14 [MultiPointsCrossover,OppositeMoveOperator] 4026
