h0 [SinglePointCrossover,BitFlipMutation] 3978
h1 [SinglePointCrossover,LoopMoveOperator] 3929
h2 [SinglePointCrossover,LocalMoveOperator] 4026
h3 [SinglePointCrossover,SegmentMutation] 4019
h4 [SinglePointCrossover,OppositeMoveOperator] 4124
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4014
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4022
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3941
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3985
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4013
h10 [MultiPointsCrossover,BitFlipMutation] 3894
h11 [MultiPointsCrossover,LoopMoveOperator] 3990
h12 [MultiPointsCrossover,LocalMoveOperator] 4018
h13 [MultiPointsCrossover,SegmentMutation] 4075
h14 [MultiPointsCrossover,OppositeMoveOperator] 3972
