h0 [SinglePointCrossover,BitFlipMutation] 1995
h1 [SinglePointCrossover,LoopMoveOperator] 2038
h2 [SinglePointCrossover,LocalMoveOperator] 1983
h3 [SinglePointCrossover,SegmentMutation] 1939
h4 [SinglePointCrossover,OppositeMoveOperator] 2025
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1903
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1994
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2065
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1981
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2030
h10 [MultiPointsCrossover,BitFlipMutation] 1964
h11 [MultiPointsCrossover,LoopMoveOperator] 1915
h12 [MultiPointsCrossover,LocalMoveOperator] 2030
h13 [MultiPointsCrossover,SegmentMutation] 2032
h14 [MultiPointsCrossover,OppositeMoveOperator] 1956
