h0 [SinglePointCrossover,BitFlipMutation] 4057
h1 [SinglePointCrossover,LoopMoveOperator] 4117
h2 [SinglePointCrossover,LocalMoveOperator] 3918
h3 [SinglePointCrossover,SegmentMutation] 3996
h4 [SinglePointCrossover,OppositeMoveOperator] 4032
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4024
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3976
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3995
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3913
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3866
h10 [MultiPointsCrossover,BitFlipMutation] 3972
h11 [MultiPointsCrossover,LoopMoveOperator] 3978
h12 [MultiPointsCrossover,LocalMoveOperator] 4072
h13 [MultiPointsCrossover,SegmentMutation] 4033
h14 [MultiPointsCrossover,OppositeMoveOperator] 4051
