h0 [SinglePointCrossover,BitFlipMutation] 4006
h1 [SinglePointCrossover,LoopMoveOperator] 3987
h2 [SinglePointCrossover,LocalMoveOperator] 3983
h3 [SinglePointCrossover,SegmentMutation] 4002
h4 [SinglePointCrossover,OppositeMoveOperator] 4029
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4051
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4020
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3895
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4005
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4034
h10 [MultiPointsCrossover,BitFlipMutation] 3999
h11 [MultiPointsCrossover,LoopMoveOperator] 4065
h12 [MultiPointsCrossover,LocalMoveOperator] 3984
h13 [MultiPointsCrossover,SegmentMutation] 4005
h14 [MultiPointsCrossover,OppositeMoveOperator] 3935
