h0 [SinglePointCrossover,BitFlipMutation] 1951
h1 [SinglePointCrossover,LoopMoveOperator] 1901
h2 [SinglePointCrossover,LocalMoveOperator] 2017
h3 [SinglePointCrossover,SegmentMutation] 1953
h4 [SinglePointCrossover,OppositeMoveOperator] 2095
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1960
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1953
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1921
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1989
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1990
h10 [MultiPointsCrossover,BitFlipMutation] 2027
h11 [MultiPointsCrossover,LoopMoveOperator] 1945
h12 [MultiPointsCrossover,LocalMoveOperator] 1911
h13 [MultiPointsCrossover,SegmentMutation] 1992
h14 [MultiPointsCrossover,OppositeMoveOperator] 1895
