h0 [SinglePointCrossover,BitFlipMutation] 3897
h1 [SinglePointCrossover,LoopMoveOperator] 4142
h2 [SinglePointCrossover,LocalMoveOperator] 3927
h3 [SinglePointCrossover,SegmentMutation] 3967
h4 [SinglePointCrossover,OppositeMoveOperator] 3928
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3975
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3973
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3904
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3865
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3982
h10 [MultiPointsCrossover,BitFlipMutation] 3915
h11 [MultiPointsCrossover,LoopMoveOperator] 3951
h12 [MultiPointsCrossover,LocalMoveOperator] 3981
h13 [MultiPointsCrossover,SegmentMutation] 3967
h14 [MultiPointsCrossover,OppositeMoveOperator] 4026
