h0 [SinglePointCrossover,BitFlipMutation] 1968
h1 [SinglePointCrossover,LoopMoveOperator] 1981
h2 [SinglePointCrossover,LocalMoveOperator] 1897
h3 [SinglePointCrossover,SegmentMutation] 2017
h4 [SinglePointCrossover,OppositeMoveOperator] 1859
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2021
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1961
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2026
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2012
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1930
h10 [MultiPointsCrossover,BitFlipMutation] 1977
h11 [MultiPointsCrossover,LoopMoveOperator] 2079
h12 [MultiPointsCrossover,LocalMoveOperator] 1965
h13 [MultiPointsCrossover,SegmentMutation] 2021
h14 [MultiPointsCrossover,OppositeMoveOperator] 1986
