h0 [SinglePointCrossover,BitFlipMutation] 3916
h1 [SinglePointCrossover,LoopMoveOperator] 4034
h2 [SinglePointCrossover,LocalMoveOperator] 4065
h3 [SinglePointCrossover,SegmentMutation] 4016
h4 [SinglePointCrossover,OppositeMoveOperator] 4002
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4020
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4008
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3948
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4113
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3908
h10 [MultiPointsCrossover,BitFlipMutation] 3930
h11 [MultiPointsCrossover,LoopMoveOperator] 4025
h12 [MultiPointsCrossover,LocalMoveOperator] 4047
h13 [MultiPointsCrossover,SegmentMutation] 3997
h14 [MultiPointsCrossover,OppositeMoveOperator] 3971
