h0 [SinglePointCrossover,BitFlipMutation] 2016
h1 [SinglePointCrossover,LoopMoveOperator] 1966
h2 [SinglePointCrossover,LocalMoveOperator] 1976
h3 [SinglePointCrossover,SegmentMutation] 1977
h4 [SinglePointCrossover,OppositeMoveOperator] 1966
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1982
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1999
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1935
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1984
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2032
h10 [MultiPointsCrossover,BitFlipMutation] 2009
h11 [MultiPointsCrossover,LoopMoveOperator] 1965
h12 [MultiPointsCrossover,LocalMoveOperator] 1888
h13 [MultiPointsCrossover,SegmentMutation] 2002
h14 [MultiPointsCrossover,OppositeMoveOperator] 2053
