h0 [SinglePointCrossover,BitFlipMutation] 3971
h1 [SinglePointCrossover,LoopMoveOperator] 3962
h2 [SinglePointCrossover,LocalMoveOperator] 4071
h3 [SinglePointCrossover,SegmentMutation] 3919
h4 [SinglePointCrossover,OppositeMoveOperator] 3983
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4099
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3847
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3869
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3971
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3906
h10 [MultiPointsCrossover,BitFlipMutation] 3964
h11 [MultiPointsCrossover,LoopMoveOperator] 3997
h12 [MultiPointsCrossover,LocalMoveOperator] 3942
h13 [MultiPointsCrossover,SegmentMutation] 4012
h14 [MultiPointsCrossover,OppositeMoveOperator] 3987
