h0 [SinglePointCrossover,BitFlipMutation] 4116
h1 [SinglePointCrossover,LoopMoveOperator] 4009
h2 [SinglePointCrossover,LocalMoveOperator] 3920
h3 [SinglePointCrossover,SegmentMutation] 3924
h4 [SinglePointCrossover,OppositeMoveOperator] 4011
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3924
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4089
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4032
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4015
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3985
h10 [MultiPointsCrossover,BitFlipMutation] 3985
h11 [MultiPointsCrossover,LoopMoveOperator] 4097
h12 [MultiPointsCrossover,LocalMoveOperator] 4007
h13 [MultiPointsCrossover,SegmentMutation] 3917
h14 [MultiPointsCrossover,OppositeMoveOperator] 3969
