h0 [SinglePointCrossover,BitFlipMutation] 3996
h1 [SinglePointCrossover,LoopMoveOperator] 4151
h2 [SinglePointCrossover,LocalMoveOperator] 4051
h3 [SinglePointCrossover,SegmentMutation] 3952
h4 [SinglePointCrossover,OppositeMoveOperator] 4013
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4068
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4011
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3911
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3903
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4179
h10 [MultiPointsCrossover,BitFlipMutation] 3906
h11 [MultiPointsCrossover,LoopMoveOperator] 4070
h12 [MultiPointsCrossover,LocalMoveOperator] 4144
h13 [MultiPointsCrossover,SegmentMutation] 4009
h14 [MultiPointsCrossover,OppositeMoveOperator] 3936
