h0 [SinglePointCrossover,BitFlipMutation] 3952
h1 [SinglePointCrossover,LoopMoveOperator] 3975
h2 [SinglePointCrossover,LocalMoveOperator] 3988
h3 [SinglePointCrossover,SegmentMutation] 3987
h4 [SinglePointCrossover,OppositeMoveOperator] 4059
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4051
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3969
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3932
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3998
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4039
h10 [MultiPointsCrossover,BitFlipMutation] 4004
h11 [MultiPointsCrossover,LoopMoveOperator] 3932
h12 [MultiPointsCrossover,LocalMoveOperator] 3925
h13 [MultiPointsCrossover,SegmentMutation] 4069
h14 [MultiPointsCrossover,OppositeMoveOperator] 4120
