h0 [SinglePointCrossover,BitFlipMutation] 1962
h1 [SinglePointCrossover,LoopMoveOperator] 2037
h2 [SinglePointCrossover,LocalMoveOperator] 1935
h3 [SinglePointCrossover,SegmentMutation] 2004
h4 [SinglePointCrossover,OppositeMoveOperator] 1880
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1889
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1941
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1971
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2033
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1948
h10 [MultiPointsCrossover,BitFlipMutation] 2027
h11 [MultiPointsCrossover,LoopMoveOperator] 2047
h12 [MultiPointsCrossover,LocalMoveOperator] 2040
h13 [MultiPointsCrossover,SegmentMutation] 2015
h14 [MultiPointsCrossover,OppositeMoveOperator] 1971
