h0 [SinglePointCrossover,BitFlipMutation] 4012
h1 [SinglePointCrossover,LoopMoveOperator] 3947
h2 [SinglePointCrossover,LocalMoveOperator] 4112
h3 [SinglePointCrossover,SegmentMutation] 3870
h4 [SinglePointCrossover,OppositeMoveOperator] 4021
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3993
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3960
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3975
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3899
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3913
h10 [MultiPointsCrossover,BitFlipMutation] 4055
h11 [MultiPointsCrossover,LoopMoveOperator] 3978
h12 [MultiPointsCrossover,LocalMoveOperator] 3890
h13 [MultiPointsCrossover,SegmentMutation] 3922
h14 [MultiPointsCrossover,OppositeMoveOperator] 3953
